Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
14340	-15806.86	-15815.96	9.104099	0.144943	0.093153	0.0928569	0.0746012	0.120367	0.0980051	0.138718	0.0738533	0.109204	0.141113	0.0701388	0.0797975	0.0985228	0.0979626	0.117336	0.107203	0.139771	0.0928362	0.123943	0.0778369	0.0815653	0.0812421	0.166489	0.0278605	0.0305127	0.0373043	0.0362116	0.0232991	0.0463829	0.0295637	0.029826	0.0319789	0.0379025	0.0455586	0.0917158	0.0407889	0.0289996	0.0444266	0.0321231	0.0553335	0.0358065	0.0328489	0.0472391	3.207141
14350	-15807.75	-15816.75	8.999537	0.11438	0.0998161	0.0878612	0.0975008	0.120367	0.0953705	0.134481	0.0759617	0.115636	0.151255	0.0670078	0.0828166	0.106368	0.0941943	0.110092	0.123234	0.136629	0.127175	0.118923	0.0993585	0.108357	0.0841889	0.150625	0.0286494	0.0203414	0.030767	0.0212166	0.0244922	0.0609406	0.0153747	0.0320841	0.0259969	0.0482353	0.0658865	0.08761	0.0276717	0.0218728	0.0300573	0.0251842	0.0415841	0.0394002	0.0286306	0.0400046	3.217597
14360	-15800.72	-15810.19	9.465153	0.131688	0.104665	0.101996	0.0981241	0.123036	0.0713698	0.138185	0.0914572	0.0929967	0.169538	0.0678217	0.0814566	0.0870939	0.111565	0.104931	0.11597	0.132253	0.110944	0.113435	0.0806273	0.0898297	0.0830475	0.15957	0.0190258	0.0226419	0.0334126	0.0216743	0.00859594	0.0543878	0.0318271	0.0306128	0.025726	0.0585931	0.0633853	0.0925097	0.0311961	0.0253716	0.0336421	0.0195843	0.0420461	0.030866	0.0176503	0.0466858	3.171035
14370	-15819.89	-15829.8	9.900975	0.131688	0.100846	0.110751	0.0767351	0.0953863	0.0491859	0.0999054	0.076357	0.0887775	0.177457	0.0678217	0.1035	0.105278	0.123863	0.103184	0.118587	0.125976	0.0905146	0.108146	0.0878242	0.0947079	0.0770494	0.198212	0.0300634	0.0278358	0.0196132	0.023402	0.0230842	0.0485637	0.024703	0.0247387	0.0200297	0.0443225	0.078231	0.0846878	0.0367156	0.025406	0.0338804	0.0367167	0.0507029	0.0287245	0.0132862	0.0409916	3.127453
14380	-15804.7	-15813.12	8.42264	0.124554	0.0849301	0.114746	0.102987	0.110926	0.0884459	0.13939	0.0876182	0.103925	0.200782	0.0739151	0.0936313	0.101117	0.102875	0.104603	0.116518	0.141766	0.108826	0.131146	0.0596581	0.0844005	0.0955015	0.17438	0.0314718	0.0279714	0.0114086	0.0271752	0.0244468	0.054684	0.0208484	0.0308042	0.0325911	0.049263	0.0513057	0.0933319	0.0342907	0.0266689	0.033003	0.0255959	0.0511043	0.0391452	0.0213236	0.04221	3.275287
14390	-15820.5	-15829.32	8.822205	0.127608	0.101204	0.0948895	0.0774848	0.110926	0.0762506	0.138606	0.0974116	0.0940118	0.143607	0.0879837	0.087574	0.0995759	0.0806999	0.13896	0.108801	0.135964	0.113713	0.109782	0.0601779	0.110029	0.0918318	0.189036	0.0192919	0.0222924	0.0105337	0.0268164	0.0149951	0.0865246	0.0167315	0.0191494	0.0332993	0.041249	0.0659447	0.0787241	0.0305838	0.0339818	0.0419138	0.0475238	0.0509142	0.0379379	0.034988	0.0458092	3.23533
14400	-15810.42	-15818.56	8.143014	0.127608	0.106435	0.100376	0.0767321	0.1412	0.081207	0.123801	0.0786513	0.0935044	0.175193	0.0762162	0.0851613	0.103739	0.096949	0.145643	0.133294	0.113727	0.108353	0.109782	0.0853555	0.0886497	0.0723263	0.174686	0.0223691	0.0411709	0.0278073	0.0193105	0.0198085	0.0553316	0.0271095	0.0362688	0.027598	0.0401813	0.0565403	0.0964995	0.0415967	0.0327252	0.0337922	0.0386226	0.0631069	0.0516675	0.0293307	0.0438225	3.303249
14410	-15816.67	-15825.41	8.742332	0.150574	0.102463	0.0920507	0.0995918	0.1004	0.081207	0.123801	0.097639	0.0903957	0.169169	0.0628948	0.0948825	0.108547	0.0848057	0.122029	0.13899	0.132368	0.130322	0.0935225	0.0709194	0.0886497	0.110236	0.16597	0.0190216	0.0265893	0.0271647	0.0133545	0.0251089	0.050804	0.0160154	0.0331611	0.0302003	0.056142	0.0523725	0.107733	0.0261291	0.0214863	0.027415	0.0259971	0.0664374	0.0300805	0.0283306	0.0483448	3.243318
14420	-15816.62	-15826.04	9.417105	0.166666	0.109266	0.0976079	0.0935741	0.11183	0.081207	0.12772	0.0673568	0.11052	0.168855	0.0690032	0.0753208	0.10149	0.0786291	0.109135	0.113698	0.112638	0.1331	0.138215	0.0653305	0.0865435	0.0920274	0.138165	0.0337595	0.0269051	0.02865	0.0261483	0.0179634	0.0370214	0.040345	0.0138555	0.030297	0.0406489	0.0561339	0.0817079	0.0234054	0.0258297	0.0429017	0.030537	0.0608345	0.040473	0.0206556	0.0498662	3.17584
14430	-15814.62	-15823.97	9.345746	0.118237	0.0755176	0.0819544	0.0916616	0.129252	0.0997627	0.124792	0.0824356	0.111533	0.152355	0.0897437	0.0895821	0.117817	0.0763298	0.1055	0.103144	0.101345	0.107284	0.123638	0.0758711	0.0901802	0.0871218	0.174189	0.0276522	0.0248101	0.0473185	0.0288343	0.0188386	0.0616132	0.0264643	0.025072	0.0290358	0.0544719	0.0498228	0.107132	0.0314259	0.0222724	0.0297951	0.0253113	0.0558996	0.04265	0.0298864	0.0354228	3.182976
14440	-15809.95	-15819.12	9.17344	0.127755	0.0935323	0.0789877	0.0918027	0.127428	0.0861247	0.127214	0.0682082	0.100582	0.171442	0.0703534	0.0875736	0.126472	0.0854661	0.105841	0.119232	0.0943718	0.123288	0.117974	0.0785507	0.0846695	0.0811805	0.181312	0.035069	0.0275061	0.0337392	0.0293432	0.0225705	0.0457261	0.0355237	0.032919	0.0313358	0.0392033	0.0709808	0.0862766	0.0397105	0.020131	0.0404728	0.0264754	0.0485269	0.0409182	0.0197754	0.044642	3.200207
14450	-15814.35	-15824.78	10.42593	0.127678	0.0911794	0.0941141	0.0959965	0.106076	0.0726826	0.138411	0.0778685	0.0898347	0.17689	0.0560906	0.113432	0.0927138	0.093142	0.100675	0.104847	0.116024	0.0958558	0.105443	0.0845126	0.0742436	0.0781526	0.151669	0.0340247	0.0148564	0.0220189	0.0284123	0.0156406	0.0605545	0.030684	0.0358335	0.037828	0.0467178	0.0605552	0.071542	0.0231145	0.0155487	0.0506256	0.0271584	0.0707594	0.0318013	0.0136915	0.0460593	3.074958
14460	-15804.97	-15814.37	9.394196	0.137886	0.0755628	0.10696	0.0925855	0.109336	0.0781168	0.14548	0.0722801	0.107645	0.17689	0.0697721	0.0961578	0.103806	0.102301	0.0996939	0.111768	0.120521	0.106742	0.116858	0.0808155	0.087942	0.0926075	0.165515	0.033872	0.0279945	0.0193726	0.0383589	0.0175353	0.0492891	0.0290046	0.0308463	0.0306662	0.0488777	0.0538697	0.0963978	0.0224701	0.0217538	0.0492804	0.0239475	0.0365918	0.0326012	0.0235832	0.0345759	3.178131
14470	-15811.69	-15820.77	9.081446	0.157021	0.0799062	0.100314	0.101007	0.0973659	0.0922749	0.110916	0.0983494	0.0813791	0.155192	0.0888876	0.0796176	0.0954755	0.10722	0.0952872	0.109778	0.149428	0.123483	0.114472	0.0853907	0.0959928	0.0915605	0.157362	0.0233657	0.0346498	0.0344636	0.028818	0.018802	0.0562077	0.0221089	0.0323776	0.0310567	0.0420331	0.0601303	0.0814525	0.0249824	0.0380785	0.0486866	0.0124431	0.034062	0.0355372	0.0228214	0.0596473	3.209406
14480	-15815.14	-15824.89	9.755106	0.139948	0.107569	0.0890236	0.0805316	0.106328	0.0778229	0.140673	0.0752448	0.114254	0.157308	0.0813698	0.0733128	0.0726718	0.0780546	0.114966	0.13318	0.141384	0.113084	0.0999367	0.0974608	0.103017	0.0956356	0.142233	0.0211623	0.0199312	0.0194635	0.0328285	0.0177602	0.0658956	0.0223078	0.0336539	0.0263272	0.0385734	0.0371019	0.101589	0.0316155	0.0322315	0.0406625	0.0148475	0.0385214	0.0391201	0.0207924	0.0526436	3.14204
14490	-15811.45	-15821.45	10.00335	0.139973	0.105992	0.104579	0.0920245	0.116164	0.0581069	0.108328	0.0791086	0.104242	0.153881	0.0846532	0.083937	0.0894398	0.0911426	0.10771	0.111278	0.131564	0.102767	0.112924	0.0603188	0.0838868	0.0880529	0.161803	0.0375975	0.0199199	0.0252453	0.034857	0.0319811	0.0483515	0.0486451	0.0260518	0.0138289	0.0397574	0.0570328	0.0950641	0.0250242	0.0350504	0.0354234	0.0174844	0.034897	0.0352735	0.0227811	0.0610725	3.117216
14500	-15802.76	-15811.36	8.599409	0.152266	0.112174	0.104579	0.103179	0.107478	0.09196	0.124561	0.0791086	0.0912526	0.180305	0.0786169	0.0805517	0.106943	0.0908808	0.123402	0.12291	0.12497	0.101515	0.112609	0.0758254	0.0812001	0.0916279	0.155031	0.0401494	0.0209747	0.0239799	0.024616	0.0157513	0.0737778	0.0300294	0.0331965	0.0340733	0.0443336	0.051642	0.101439	0.023095	0.0281438	0.0388836	0.0163999	0.060676	0.0350733	0.0201481	0.048281	3.25761
14510	-15813.98	-15823.45	9.470126	0.116785	0.101881	0.117887	0.0982691	0.114261	0.0782941	0.100315	0.0753923	0.0832787	0.176777	0.0675115	0.0967533	0.0751922	0.0797505	0.110716	0.151162	0.120308	0.0987212	0.123146	0.0636337	0.0867629	0.0989053	0.176785	0.0235543	0.0269018	0.0203601	0.0435031	0.0268676	0.0737778	0.0339578	0.0229246	0.0325079	0.0477203	0.0549929	0.0899965	0.0217236	0.0316572	0.0416835	0.0334351	0.039404	0.0278644	0.0201207	0.0450966	3.170538
14520	-15803.85	-15812.58	8.731316	0.127515	0.0949165	0.109636	0.0836086	0.107238	0.0829942	0.114418	0.083807	0.089575	0.176777	0.0886309	0.105816	0.0961744	0.0924649	0.107682	0.129538	0.12831	0.098832	0.113827	0.0966981	0.080479	0.0991802	0.179425	0.0296549	0.032534	0.0175283	0.0209251	0.0195048	0.0698446	0.0352771	0.0370605	0.0356033	0.0411219	0.0657225	0.0734404	0.0317593	0.0360974	0.0276965	0.0290336	0.0428697	0.0336161	0.0255438	0.0520427	3.244419
14530	-15811.02	-15818.32	7.296512	0.142564	0.0977575	0.116758	0.0927036	0.122945	0.0689267	0.144385	0.104083	0.108919	0.179293	0.0855289	0.0957851	0.0943968	0.100469	0.10504	0.107167	0.132931	0.121346	0.106828	0.0862725	0.108687	0.103004	0.188926	0.0335711	0.0279329	0.0256308	0.0265572	0.0177885	0.0530649	0.0286378	0.028631	0.0295239	0.0552656	0.0524384	0.114806	0.0381559	0.0323053	0.0350284	0.0211788	0.0474565	0.0244449	0.0261631	0.0546016	3.3879
14540	-15818.43	-15826.56	8.128397	0.137137	0.109698	0.0925844	0.0732288	0.114124	0.0695593	0.142344	0.092844	0.106288	0.172672	0.0624402	0.0901901	0.100405	0.0839843	0.127064	0.0951987	0.135737	0.101772	0.121888	0.0937152	0.0688018	0.0818349	0.182179	0.0376769	0.0378634	0.0163246	0.024021	0.0293413	0.0616726	0.0327434	0.0490822	0.0417054	0.0540841	0.0610682	0.100614	0.0382757	0.0247166	0.0603615	0.00998143	0.0561424	0.0293817	0.0325354	0.0514297	3.304711
14550	-15809.88	-15818.34	8.459615	0.134396	0.107455	0.100525	0.0961015	0.114124	0.0854017	0.12517	0.0834985	0.101953	0.134052	0.0688869	0.0930554	0.0907013	0.0982727	0.127814	0.119991	0.132197	0.11407	0.133811	0.0904634	0.112135	0.0767644	0.183543	0.0406025	0.0248493	0.0281426	0.0361255	0.0256415	0.0772568	0.0222509	0.031385	0.0343512	0.0405512	0.0494663	0.077672	0.0378002	0.0284551	0.0242261	0.0153262	0.0495546	0.031763	0.0334431	0.0383426	3.271589
14560	-15811.88	-15820.73	8.849542	0.13301	0.0827246	0.100949	0.107516	0.109549	0.0691864	0.119184	0.0820132	0.101953	0.188329	0.094011	0.0736695	0.103748	0.0832774	0.118102	0.104932	0.117146	0.11407	0.113622	0.075359	0.0780286	0.0848467	0.164495	0.0251596	0.0387934	0.0131008	0.0185526	0.0204124	0.0675312	0.0357604	0.0510691	0.0215398	0.0499202	0.0901945	0.101102	0.0253236	0.0289427	0.0439381	0.0253525	0.0495892	0.031461	0.0261143	0.0490174	3.232597
14570	-15812.72	-15821.99	9.27252	0.13301	0.112527	0.100949	0.0906262	0.100091	0.0857144	0.119299	0.0743307	0.106962	0.168056	0.0631449	0.0994265	0.124611	0.0876755	0.119185	0.118179	0.117146	0.109805	0.119501	0.0500924	0.0749612	0.0897759	0.156403	0.0275316	0.0214548	0.0202695	0.0274201	0.0359166	0.0550855	0.0414111	0.0430342	0.0164865	0.0562349	0.0679199	0.0865102	0.0407698	0.0208673	0.0324101	0.0213255	0.0410724	0.0371756	0.0270495	0.0488821	3.190299
14580	-15818.08	-15827.17	9.094707	0.132874	0.103467	0.0968426	0.100729	0.121462	0.064788	0.13572	0.0765706	0.0700559	0.19107	0.0804953	0.0764586	0.114236	0.0936322	0.105142	0.0952171	0.13228	0.100422	0.123612	0.0684947	0.090772	0.0897759	0.13998	0.0256028	0.0410816	0.0393629	0.0341291	0.0427898	0.0600651	0.0193145	0.0540758	0.0326059	0.043496	0.0557946	0.0810626	0.0276728	0.0200838	0.0328833	0.046603	0.0374247	0.0351759	0.0320512	0.0427072	3.20808
14590	-15808.97	-15818.05	9.072132	0.123803	0.105313	0.0897336	0.101133	0.127749	0.0653477	0.121013	0.0882442	0.111268	0.168332	0.0799444	0.0764586	0.086083	0.0816367	0.121116	0.118187	0.115053	0.0974785	0.119229	0.0763182	0.111082	0.0838034	0.17251	0.0312675	0.0278501	0.0429095	0.0316677	0.0273795	0.068394	0.0263704	0.0337132	0.0243659	0.0453246	0.0526105	0.0805194	0.0249232	0.0171686	0.0469023	0.0440757	0.0413486	0.0434176	0.0204296	0.0388641	3.210337
14600	-15822.12	-15831.39	9.27092	0.135883	0.107346	0.111787	0.0839457	0.0923137	0.0723482	0.111548	0.0834664	0.0825078	0.145312	0.0770106	0.104431	0.110421	0.0733715	0.113862	0.0901239	0.128423	0.098668	0.136347	0.0685035	0.0810617	0.09302	0.188265	0.0419855	0.0277063	0.0285864	0.0195017	0.0196965	0.0524701	0.0381891	0.0571277	0.0179368	0.0341867	0.0501348	0.110433	0.0297069	0.0304636	0.0431352	0.0260331	0.063992	0.0520402	0.020863	0.0363027	3.190459
14610	-15806.53	-15814.87	8.33486	0.140003	0.107346	0.111978	0.0889895	0.126305	0.0692778	0.141588	0.091069	0.0952869	0.164407	0.0865123	0.0942338	0.0921818	0.111471	0.11091	0.115645	0.129549	0.105938	0.129507	0.0732903	0.0810617	0.0901851	0.17	0.023887	0.0313291	0.0194889	0.0279718	0.042956	0.0633737	0.0243518	0.0349956	0.00946496	0.0407735	0.0517139	0.0913214	0.0422948	0.0498797	0.0518595	0.0266932	0.0365419	0.0303798	0.0186432	0.0394073	3.284065
14620	-15808.58	-15817.85	9.276283	0.132455	0.113365	0.09019	0.100112	0.117634	0.0835904	0.11119	0.0656484	0.0879106	0.164754	0.0939593	0.0810021	0.0999632	0.0835243	0.117207	0.0991325	0.137304	0.0998132	0.129524	0.0778066	0.0733242	0.094648	0.160375	0.030423	0.0360122	0.0176057	0.0290611	0.0344457	0.0314662	0.0314679	0.0423886	0.0238296	0.0529229	0.0687609	0.0856091	0.0274889	0.0235595	0.0442574	0.0346412	0.0381948	0.0334427	0.0386291	0.0512835	3.189922
14630	-15815.65	-15824.32	8.676802	0.132455	0.0989706	0.113569	0.110253	0.138323	0.0995557	0.127824	0.0912059	0.0972862	0.155323	0.0760409	0.0955734	0.0862858	0.082445	0.112519	0.105179	0.121979	0.0998132	0.0975741	0.0924528	0.0636291	0.102453	0.159162	0.0260805	0.0330998	0.023253	0.0325679	0.0326506	0.0518003	0.0260648	0.0460853	0.0333708	0.0482449	0.074491	0.0597016	0.0272223	0.0284405	0.0512324	0.0282638	0.0511759	0.0473957	0.0277635	0.0410935	3.249871
14640	-15811.55	-15821.37	9.818918	0.133302	0.101531	0.0982407	0.105975	0.107414	0.0757515	0.10444	0.0754949	0.09241	0.155323	0.0975941	0.0749616	0.104373	0.10973	0.102104	0.0998844	0.130272	0.100564	0.129182	0.0636037	0.0911802	0.0749279	0.149743	0.0303147	0.0306044	0.0212174	0.0325936	0.0329352	0.0499965	0.0241926	0.0343265	0.0229455	0.0413778	0.0526832	0.0795758	0.0313288	0.0415015	0.0312701	0.0482831	0.0655682	0.0422785	0.0151024	0.029561	3.135659
14650	-15809.33	-15818.13	8.805265	0.154538	0.0996712	0.0766096	0.0888993	0.111782	0.082142	0.125941	0.0774859	0.0827469	0.173153	0.089532	0.0997422	0.116209	0.0963605	0.110013	0.111915	0.122818	0.123626	0.132845	0.0636037	0.075622	0.0852394	0.153069	0.0176485	0.0301521	0.030488	0.0185267	0.0355129	0.0440333	0.0269891	0.0445826	0.0139778	0.0538732	0.0629067	0.0867647	0.0391987	0.0354542	0.0373509	0.0348172	0.0608421	0.0480001	0.0208151	0.0415262	3.237024
14660	-15816.35	-15825.67	9.318386	0.118522	0.0971302	0.103952	0.0888993	0.105354	0.0925723	0.130806	0.0743014	0.0999948	0.173153	0.0887298	0.0693911	0.112175	0.101865	0.0996399	0.108741	0.139768	0.116113	0.100854	0.0963108	0.0911539	0.081692	0.159711	0.0301781	0.0335574	0.0294461	0.0283903	0.051687	0.0445884	0.0260241	0.0221436	0.0114936	0.0393157	0.0403805	0.0769079	0.0260905	0.0342749	0.0442767	0.0405418	0.0502977	0.038804	0.024638	0.0418467	3.185712
14670	-15800.42	-15809.69	9.275411	0.126301	0.0986073	0.10521	0.0859561	0.11621	0.0683798	0.130806	0.0899076	0.0950719	0.175099	0.0810145	0.0944103	0.0856488	0.0892183	0.117326	0.0991856	0.12465	0.110783	0.131485	0.0798337	0.0858227	0.0910295	0.162999	0.0330301	0.0319793	0.0378443	0.0296094	0.0288348	0.059488	0.0235846	0.0464251	0.016109	0.0272542	0.0487674	0.0868146	0.0255338	0.0256811	0.0369431	0.0452489	0.0509044	0.0325507	0.0238558	0.0345966	3.19001
14680	-15819.4	-15827.79	8.389888	0.12022	0.0953545	0.100403	0.116017	0.104783	0.0834801	0.129637	0.0730217	0.129464	0.189595	0.0673799	0.0757295	0.0891549	0.0913601	0.117326	0.0907435	0.135227	0.120302	0.10981	0.0717753	0.0945402	0.0855533	0.199121	0.020916	0.0447597	0.0102897	0.0329119	0.0308766	0.0610006	0.0228605	0.0455071	0.0262131	0.0151474	0.0559644	0.0933004	0.0366242	0.0161473	0.0465381	0.0531403	0.0532975	0.0471806	0.0245148	0.051373	3.278562
14690	-15806.9	-15816.22	9.321809	0.126272	0.0825705	0.0907764	0.0835202	0.115985	0.0877797	0.136614	0.0666101	0.0979816	0.171173	0.0778738	0.0847638	0.0981752	0.0886976	0.128922	0.114833	0.121249	0.119318	0.111026	0.0605434	0.0917094	0.074901	0.163022	0.0170095	0.0294487	0.0268308	0.0176973	0.0249984	0.0640372	0.0327889	0.0337275	0.0224691	0.0363037	0.0676344	0.10135	0.0439696	0.0210746	0.0435551	0.0452402	0.0535545	0.0465969	0.024396	0.0383701	3.18537
14700	-15813.93	-15823.11	9.182282	0.120579	0.0768134	0.0925279	0.096842	0.096716	0.0929222	0.11391	0.0666893	0.109078	0.163489	0.0985254	0.0712483	0.0835483	0.0877413	0.120092	0.124822	0.125821	0.13378	0.136308	0.0680844	0.0793753	0.0951269	0.170315	0.0411671	0.0419609	0.0162438	0.0238289	0.0219892	0.0426792	0.0343319	0.0342213	0.0320271	0.0249972	0.0782062	0.0935807	0.0242094	0.0292214	0.0382463	0.0566821	0.0481461	0.0216873	0.0278064	0.0437356	3.199323
14710	-15812.71	-15821.38	8.66119	0.14355	0.0860065	0.105942	0.10755	0.133386	0.0871194	0.128812	0.0670833	0.109078	0.163489	0.0837419	0.0913619	0.115296	0.112225	0.111094	0.109927	0.110215	0.101619	0.120349	0.0956958	0.0880419	0.0839313	0.155353	0.0192324	0.0451224	0.0167251	0.0243329	0.0342421	0.0466175	0.0254285	0.0351086	0.01089	0.030794	0.0463899	0.0786605	0.022353	0.058942	0.0377209	0.0476345	0.0508147	0.0421566	0.0169355	0.0504651	3.251432
14720	-15805.54	-15815.06	9.522296	0.145482	0.112502	0.0855568	0.0982822	0.113868	0.0517879	0.12149	0.082143	0.09825	0.162534	0.069199	0.0921423	0.102725	0.0930031	0.107576	0.112182	0.123224	0.103737	0.107107	0.0888905	0.100568	0.0702108	0.177042	0.026271	0.031252	0.0272687	0.0141992	0.0353336	0.047897	0.032105	0.0390284	0.0151403	0.0322274	0.0489177	0.0821578	0.0309183	0.039139	0.0403247	0.0422591	0.0433631	0.0448882	0.0240387	0.04909	3.165321
14730	-15813.59	-15822.88	9.284889	0.149448	0.0965259	0.100028	0.0804257	0.102633	0.0895009	0.127508	0.0788493	0.0955886	0.178213	0.0791107	0.0783141	0.0872708	0.103912	0.102979	0.136091	0.118869	0.110356	0.0975941	0.0954931	0.0738717	0.0977651	0.174759	0.0272574	0.0189348	0.0155904	0.0365219	0.0396576	0.0803675	0.0173298	0.0359131	0.019531	0.0258354	0.048632	0.0894553	0.037505	0.0339562	0.0183222	0.0446472	0.044649	0.039434	0.0210859	0.0393308	3.189062
14740	-15812.29	-15821.57	9.272282	0.136154	0.0946763	0.112494	0.0920012	0.10278	0.0848369	0.148078	0.0793842	0.098033	0.178533	0.0868125	0.0713921	0.129277	0.0834792	0.0910944	0.105915	0.108073	0.118255	0.111768	0.09241	0.0738717	0.088141	0.165452	0.0255303	0.0286357	0.0199958	0.0229488	0.0386368	0.0459653	0.0341736	0.039555	0.0184525	0.028399	0.0688611	0.0754715	0.0190178	0.0340339	0.0237923	0.0504128	0.051457	0.0405104	0.0208012	0.0507603	3.190323
14750	-15821.34	-15829.75	8.411476	0.137008	0.130391	0.111026	0.0857968	0.137119	0.0848369	0.170432	0.0717785	0.0684174	0.151303	0.0869348	0.0736448	0.0862076	0.0916818	0.110023	0.11467	0.133195	0.0957798	0.127854	0.092803	0.0784035	0.105602	0.160592	0.0219481	0.0326839	0.0258714	0.0279075	0.0435447	0.0571852	0.0269002	0.0411486	0.0317042	0.0369586	0.0642429	0.0781071	0.0217296	0.0377533	0.0480529	0.0266123	0.0623221	0.0286084	0.0145692	0.0430516	3.276403
14760	-15812.23	-15821.13	8.894091	0.139422	0.0885656	0.120538	0.0808049	0.0964574	0.0540744	0.132886	0.0619612	0.100633	0.166657	0.0838564	0.0931313	0.0881919	0.087932	0.115389	0.125416	0.111756	0.125849	0.125148	0.0791315	0.0916475	0.0851818	0.190796	0.0347469	0.0176693	0.0165699	0.0261331	0.0416309	0.0555363	0.0302459	0.0392284	0.0158852	0.045706	0.054096	0.0884082	0.0422036	0.0281909	0.0367229	0.0278878	0.0574078	0.0449317	0.0266044	0.0529113	3.228142
14770	-15807.19	-15817.39	10.1994	0.124876	0.112862	0.10442	0.0870791	0.123149	0.0664573	0.118456	0.0694947	0.0767204	0.170859	0.0871457	0.0908126	0.0836611	0.0992757	0.101398	0.105356	0.117989	0.117521	0.118636	0.0829594	0.0915074	0.0928242	0.157277	0.0283274	0.030292	0.0207713	0.0128552	0.0261153	0.0550845	0.0248009	0.0502455	0.0207655	0.041941	0.0462668	0.0846497	0.0284844	0.0322471	0.0349789	0.0201442	0.0386627	0.0408868	0.0221426	0.0372125	3.09761
14780	-15805.86	-15814.98	9.121939	0.131838	0.0894537	0.101374	0.0880133	0.11296	0.0769813	0.11366	0.0798299	0.0968286	0.167221	0.0635238	0.100286	0.100069	0.112676	0.108115	0.128512	0.127588	0.130272	0.11423	0.0658544	0.0947774	0.0815625	0.165613	0.0258509	0.0302704	0.00950641	0.0265868	0.0366054	0.0691385	0.0206962	0.0316505	0.0317515	0.036415	0.0564395	0.0915358	0.0424583	0.0380406	0.038136	0.0356776	0.0380618	0.0234955	0.027839	0.0439613	3.205357
14790	-15816.98	-15827.12	10.13899	0.126084	0.11314	0.0882829	0.0838218	0.11735	0.0804377	0.117319	0.0683786	0.0856162	0.144843	0.0941888	0.0808595	0.0927146	0.0766126	0.115537	0.124908	0.0982799	0.113573	0.119198	0.0798585	0.0726265	0.0712613	0.200858	0.0181827	0.026701	0.0284827	0.0205229	0.038639	0.045103	0.0331327	0.0288502	0.0145112	0.042271	0.058383	0.0642719	0.0387336	0.0441787	0.037507	0.0414473	0.0486968	0.0313186	0.0212987	0.0556699	3.103652
14800	-15808.13	-15817.75	9.614179	0.118384	0.114693	0.107156	0.101492	0.100638	0.0852993	0.140123	0.0798283	0.0948953	0.169097	0.0916994	0.0772112	0.0866939	0.0949822	0.120612	0.121542	0.122514	0.102497	0.104132	0.0757949	0.0735039	0.0840325	0.137873	0.0176971	0.0202263	0.0186176	0.0395493	0.0314045	0.0683977	0.0281583	0.0355184	0.0193089	0.0551668	0.0544425	0.071909	0.0266032	0.0271244	0.0487327	0.0442557	0.0437766	0.0204807	0.0201957	0.0598728	3.156133
14810	-15814.08	-15822.84	8.762371	0.13763	0.0909719	0.109614	0.108773	0.122947	0.083575	0.121791	0.0705015	0.102602	0.191242	0.0726828	0.0899516	0.0971643	0.108669	0.120612	0.0911287	0.118766	0.109363	0.108958	0.06363	0.0722924	0.0669678	0.18347	0.0398249	0.0233496	0.0152116	0.0308619	0.0372286	0.0561073	0.0413255	0.0444584	0.0149417	0.0558191	0.0840451	0.0797633	0.0273946	0.0294163	0.0488388	0.0216456	0.0381153	0.0444344	0.0335118	0.0317178	3.241314
